Date,TX01,PP01,TX02,TX04,stno
2009-03-19,21.63478260869566,0.0,22.3,19.9,C0C590
2009-03-20,20.283333333333328,0.0,22.7,19.1,C0C590
2009-03-21,21.23043478260869,0.0,25.9,18.3,C0C590
2009-03-22,23.73333333333333,2.0,28.9,17.3,C0C590
2009-03-23,17.591666666666665,12.0,20.0,14.6,C0C590
2009-03-24,14.429166666666667,14.0,15.6,13.2,C0C590
2009-03-25,16.054166666666667,0.0,18.2,14.6,C0C590
2009-03-26,19.829166666666666,0.0,25.4,14.9,C0C590
2009-03-27,19.566666666666666,2.0,21.5,17.6,C0C590
2009-03-28,16.900000000000006,6.0,19.4,15.3,C0C590
2009-03-29,15.008333333333333,18.0,16.4,13.9,C0C590
2009-03-30,14.937500000000002,0.5,16.1,14.1,C0C590
2009-03-31,15.924999999999995,0.0,18.6,14.7,C0C590
2009-04-01,15.641666666666666,0.0,17.9,13.9,C0C590
2009-04-02,15.108333333333333,0.0,17.0,13.7,C0C590
2009-04-03,18.304166666666667,0.0,22.9,14.3,C0C590
2009-04-04,20.07083333333333,0.0,24.2,18.5,C0C590
2009-04-05,17.46666666666667,3.0,20.2,15.0,C0C590
2009-04-06,15.620833333333332,0.0,16.8,14.9,C0C590
2009-04-07,17.775000000000006,14.0,21.3,15.5,C0C590
2009-04-08,17.10833333333333,0.0,19.7,14.5,C0C590
2009-04-09,16.95,0.0,19.3,14.3,C0C590
2009-04-10,18.683333333333334,0.5,20.8,16.0,C0C590
2009-04-11,20.679166666666667,0.0,23.0,18.9,C0C590
2009-04-12,21.0125,0.0,23.5,18.3,C0C590
2009-04-13,21.70000000000001,12.5,24.2,19.2,C0C590
2009-04-14,20.229166666666668,12.0,23.0,17.6,C0C590
2009-04-15,22.004166666666666,0.0,26.2,16.7,C0C590
2009-04-16,21.774999999999995,1.5,24.6,20.3,C0C590
2009-04-17,20.475,2.5,21.7,19.7,C0C590
2009-04-18,23.48333333333333,12.5,29.3,19.5,C0C590
2009-04-19,23.50833333333333,0.0,26.1,21.7,C0C590
2009-04-20,24.266666666666666,29.5,28.4,21.9,C0C590
2009-04-21,22.274999999999995,0.5,24.3,20.3,C0C590
2009-04-22,20.15,11.0,21.4,18.7,C0C590
2009-04-23,23.83333333333333,0.5,29.2,20.5,C0C590
2009-04-24,24.0,0.0,26.6,20.9,C0C590
2009-04-25,19.345833333333328,21.5,24.0,16.5,C0C590
2009-04-26,16.070833333333336,4.0,17.8,13.4,C0C590
2009-04-27,18.841666666666672,0.0,22.0,17.0,C0C590
2009-04-28,20.233333333333327,0.0,24.3,16.5,C0C590
2009-04-29,22.025,0.0,25.5,19.3,C0C590
2009-04-30,22.629166666666666,0.0,26.0,19.9,C0C590
2009-05-01,23.066666666666666,0.0,26.7,20.4,C0C590
2009-05-02,24.47083333333333,0.0,30.0,20.8,C0C590
2009-05-03,23.24166666666667,0.5,27.9,18.3,C0C590
2009-05-04,20.5375,0.0,23.1,18.7,C0C590
2009-05-05,20.795833333333327,0.0,23.9,18.5,C0C590
2009-05-06,21.1875,0.0,24.4,18.9,C0C590
2009-05-07,23.70833333333333,0.0,28.8,18.9,C0C590
2009-05-08,24.86521739130435,0.0,30.3,19.6,C0C590
2009-05-09,23.325,0.0,27.3,19.4,C0C590
2009-05-10,23.341666666666665,0.0,26.9,18.1,C0C590
2009-05-11,24.025,0.0,28.6,19.4,C0C590
2009-05-12,24.9375,0.0,29.9,19.2,C0C590
2009-05-13,24.14583333333333,0.0,28.1,21.8,C0C590
2009-05-14,23.7125,0.0,26.1,21.1,C0C590
2009-05-15,24.94583333333333,0.0,29.8,20.5,C0C590
2009-05-16,25.816666666666666,0.0,29.3,22.4,C0C590
2009-05-17,26.14583333333333,0.0,30.7,24.1,C0C590
2009-05-18,23.77916666666667,0.0,24.8,22.9,C0C590
2009-05-19,24.1375,0.0,26.1,22.7,C0C590
2009-05-20,25.88333333333333,0.0,29.3,22.1,C0C590
2009-05-21,27.554166666666664,0.0,31.7,25.2,C0C590
2009-05-22,26.67083333333333,0.0,30.0,24.4,C0C590
2009-05-23,26.30833333333333,0.0,29.0,24.7,C0C590
2009-05-24,24.691666666666666,0.0,27.0,23.5,C0C590
2009-05-25,26.816666666666666,0.0,31.0,23.5,C0C590
2009-05-26,24.691666666666666,7.0,28.7,20.9,C0C590
2009-05-27,21.366666666666664,25.0,23.2,20.0,C0C590
2009-05-28,22.55833333333333,0.0,24.7,20.4,C0C590
2009-05-29,22.63750000000001,0.0,26.9,18.7,C0C590
2009-05-30,23.254166666666666,0.0,28.2,17.3,C0C590
2009-05-31,24.629166666666666,0.0,28.0,19.0,C0C590
2009-06-01,25.579166666666666,0.0,28.6,23.6,C0C590
2009-06-02,25.925,0.0,29.2,23.3,C0C590
2009-06-03,27.383333333333336,0.0,30.9,24.1,C0C590
2009-06-04,23.266666666666666,139.0,26.2,21.6,C0C590
2009-06-05,23.55833333333333,4.5,27.3,20.5,C0C590
2009-06-06,24.929166666666664,0.0,29.5,20.4,C0C590
2009-06-07,25.8625,0.0,29.4,22.4,C0C590
2009-06-08,25.45833333333334,0.0,28.4,21.7,C0C590
2009-06-09,26.77916666666665,0.0,30.4,22.6,C0C590
2009-06-10,28.266666666666666,0.0,31.5,25.6,C0C590
2009-06-11,26.33333333333333,4.0,28.8,24.4,C0C590
2009-06-12,27.17083333333333,0.0,30.8,24.9,C0C590
2009-06-13,26.97083333333333,14.5,30.5,23.6,C0C590
2009-06-14,24.40833333333333,5.0,25.9,23.4,C0C590
2009-06-15,26.141666666666666,0.0,29.0,23.7,C0C590
2009-06-16,27.21666666666667,0.0,29.9,23.5,C0C590
2009-06-17,29.049999999999994,0.0,34.4,25.1,C0C590
2009-06-18,28.0875,0.0,30.2,26.0,C0C590
2009-06-19,28.516666666666666,1.0,31.2,26.5,C0C590
2009-06-20,28.3625,0.0,31.0,26.2,C0C590
2009-06-21,27.82500000000001,0.5,30.0,26.4,C0C590
2009-06-22,27.89166666666667,1.0,31.3,24.1,C0C590
2009-06-23,27.75833333333333,0.0,29.0,26.5,C0C590
2009-06-24,27.462499999999995,0.0,29.3,26.0,C0C590
2009-06-25,27.516666666666666,0.0,30.4,25.4,C0C590
2009-06-26,27.837499999999995,0.0,31.6,24.9,C0C590
2009-06-27,28.52916666666665,0.0,33.0,25.7,C0C590
2009-06-28,28.566666666666666,0.0,32.6,24.7,C0C590
2009-06-29,28.208333333333343,0.0,31.3,24.9,C0C590
2009-06-30,28.14583333333334,0.0,32.1,24.5,C0C590
2009-07-01,28.25,0.0,31.5,24.4,C0C590
2009-07-02,26.48333333333333,0.5,29.3,23.9,C0C590
2009-07-03,26.016666666666666,13.0,28.9,24.3,C0C590
2009-07-04,27.47916666666666,0.0,30.7,24.2,C0C590
2009-07-05,28.09166666666667,0.0,31.6,24.8,C0C590
2009-07-06,28.600000000000005,0.0,32.6,25.4,C0C590
2009-07-07,28.46250000000001,0.0,32.4,24.9,C0C590
2009-07-08,28.54583333333333,0.0,32.3,25.3,C0C590
2009-07-09,28.962499999999995,0.0,32.2,25.7,C0C590
2009-07-10,29.179166666666664,0.0,33.1,26.0,C0C590
2009-07-11,29.62083333333333,0.0,33.2,27.2,C0C590
2009-07-12,30.508333333333336,0.0,35.6,26.8,C0C590
2009-07-13,28.91666666666667,1.5,32.7,26.5,C0C590
2009-07-14,27.054166666666664,23.0,31.1,25.4,C0C590
2009-07-15,28.326086956521745,0.0,31.3,25.2,C0C590
2009-07-16,28.5375,0.0,31.5,25.5,C0C590
2009-07-17,29.929166666666674,0.0,34.2,25.0,C0C590
2009-07-18,29.829166666666666,0.0,32.5,27.8,C0C590
2009-07-19,28.675,0.0,31.9,26.4,C0C590
2009-07-20,28.57083333333333,1.0,32.4,25.7,C0C590
2009-07-21,29.225000000000005,0.0,32.7,27.3,C0C590
2009-07-22,28.93333333333333,0.0,32.8,27.2,C0C590
2009-07-23,29.05833333333333,0.0,32.2,26.8,C0C590
2009-07-24,29.02916666666667,0.0,32.2,26.2,C0C590
2009-07-25,29.35000000000001,0.0,32.5,26.1,C0C590
2009-07-26,28.55,0.0,32.3,25.8,C0C590
2009-07-27,28.85416666666667,0.0,32.1,25.5,C0C590
2009-07-28,29.275,0.0,32.8,26.7,C0C590
2009-07-29,28.866666666666664,0.0,31.4,26.5,C0C590
2009-07-30,28.816666666666666,0.0,32.6,25.5,C0C590
2009-07-31,30.721739130434777,0.0,36.7,26.3,C0C590
2009-08-01,30.79166666666667,0.0,35.4,27.6,C0C590
2009-08-02,31.712499999999995,0.0,35.6,28.5,C0C590
2009-08-03,29.8625,0.0,34.1,27.1,C0C590
2009-08-04,28.566666666666666,0.0,31.7,26.7,C0C590
2009-08-05,28.525,0.0,31.0,26.3,C0C590
2009-08-06,27.35833333333333,58.5,30.5,26.0,C0C590
2009-08-07,27.15,11.0,28.4,25.8,C0C590
2009-08-08,27.8,50.0,31.5,25.7,C0C590
2009-08-09,26.0,55.5,27.4,25.0,C0C590
2009-08-10,27.77083333333333,19.0,30.2,25.6,C0C590
2009-08-11,28.78333333333333,0.5,31.9,26.7,C0C590
2009-08-12,28.191666666666666,0.0,32.6,25.6,C0C590
2009-08-13,28.254166666666666,0.0,31.7,25.1,C0C590
2009-08-14,28.40416666666667,0.0,32.3,25.0,C0C590
2009-08-15,28.675000000000008,0.0,31.8,26.1,C0C590
2009-08-16,27.97916666666667,0.0,31.3,25.5,C0C590
2009-08-17,28.16666666666666,0.0,31.4,24.5,C0C590
2009-08-18,28.258333333333336,0.0,30.8,25.9,C0C590
2009-08-19,28.304166666666664,0.0,31.4,25.4,C0C590
2009-08-20,28.30833333333333,0.0,31.8,25.4,C0C590
2009-08-21,27.89583333333334,0.0,31.7,24.3,C0C590
2009-08-22,28.26250000000001,0.0,31.1,25.2,C0C590
2009-08-23,28.941666666666666,0.0,31.2,26.5,C0C590
2009-08-24,30.550000000000008,0.0,34.6,27.0,C0C590
2009-08-25,29.3,0.0,32.5,26.1,C0C590
2009-08-26,28.454166666666666,0.0,32.5,25.4,C0C590
2009-08-27,28.63333333333333,0.0,32.0,26.3,C0C590
2009-08-28,28.83333333333333,0.0,33.0,25.1,C0C590
2009-08-29,29.012499999999992,0.0,32.2,25.7,C0C590
2009-08-30,29.17083333333333,0.0,32.4,27.6,C0C590
2009-08-31,29.52083333333334,0.0,32.7,26.9,C0C590
2009-09-01,29.47916666666667,0.0,32.9,26.3,C0C590
2009-09-02,28.525,0.0,31.5,26.5,C0C590
2009-09-03,28.141666666666666,1.0,31.1,25.2,C0C590
2009-09-04,28.4,0.0,31.7,25.7,C0C590
2009-09-05,28.225,0.0,31.3,25.1,C0C590
2009-09-06,28.16666666666667,0.0,31.2,25.4,C0C590
2009-09-07,27.40833333333333,0.0,32.0,22.8,C0C590
2009-09-08,27.53333333333333,0.0,30.3,24.1,C0C590
2009-09-09,27.787499999999994,0.0,31.7,25.6,C0C590
2009-09-10,27.662500000000005,0.0,30.3,25.9,C0C590
2009-09-11,28.49583333333334,0.0,32.1,24.0,C0C590
2009-09-12,29.258333333333336,0.0,31.7,25.5,C0C590
2009-09-13,29.7125,0.0,32.4,28.0,C0C590
2009-09-14,28.85833333333333,0.0,32.5,25.7,C0C590
2009-09-15,27.87083333333333,2.0,30.5,26.0,C0C590
2009-09-16,28.816666666666666,0.0,32.3,25.5,C0C590
2009-09-17,28.81250000000001,0.0,32.8,25.4,C0C590
2009-09-18,28.78333333333333,0.0,32.8,25.9,C0C590
2009-09-19,27.3875,0.0,30.6,25.0,C0C590
2009-09-20,27.008333333333336,0.0,30.4,23.5,C0C590
2009-09-21,27.55416666666667,0.0,31.6,22.7,C0C590
2009-09-22,29.11666666666667,0.0,33.3,26.2,C0C590
2009-09-23,29.141666666666666,0.0,33.5,26.1,C0C590
2009-09-24,28.75,0.0,33.0,26.4,C0C590
2009-09-25,28.60416666666666,0.0,32.7,25.8,C0C590
2009-09-26,28.9375,0.0,33.1,25.9,C0C590
2009-09-27,28.10416666666667,0.5,31.2,25.7,C0C590
2009-09-28,28.06249999999999,7.5,30.4,24.1,C0C590
2009-09-29,27.3,12.5,31.9,23.8,C0C590
2009-09-30,27.82500000000001,0.0,31.3,25.5,C0C590
2009-10-01,26.5625,2.0,29.0,25.6,C0C590
2009-10-02,26.15000000000001,0.0,27.5,25.2,C0C590
2009-10-03,25.77083333333333,0.0,28.7,24.6,C0C590
2009-10-04,23.79583333333333,2.5,25.4,21.6,C0C590
2009-10-05,22.77500000000001,51.0,23.6,22.1,C0C590
2009-10-06,23.562500000000004,6.5,24.1,22.6,C0C590
2009-10-07,23.425000000000008,0.0,25.4,22.2,C0C590
2009-10-08,23.45000000000001,0.0,25.2,21.6,C0C590
2009-10-09,23.941666666666666,0.0,26.7,22.0,C0C590
2009-10-10,23.49583333333333,0.0,25.8,22.4,C0C590
2009-10-11,22.47916666666667,0.0,22.8,21.8,C0C590
2009-10-12,22.929166666666664,0.0,23.8,21.7,C0C590
2009-10-13,23.54583333333333,0.5,24.8,22.5,C0C590
2009-10-14,22.69583333333333,0.0,23.6,22.1,C0C590
2009-10-15,22.504166666666666,0.0,24.0,21.5,C0C590
2009-10-16,22.57916666666667,0.0,24.4,21.5,C0C590
2009-10-17,23.49583333333333,0.0,26.5,21.3,C0C590
2009-10-18,23.912499999999994,0.0,28.3,20.3,C0C590
2009-10-19,23.97916666666667,0.0,27.8,21.1,C0C590
2009-10-20,23.03333333333333,0.0,26.1,21.2,C0C590
2009-10-21,23.05,0.0,25.6,20.7,C0C590
2009-10-22,22.64583333333333,1.5,23.4,21.7,C0C590
2009-10-23,21.90833333333333,15.5,22.6,21.0,C0C590
2009-10-24,22.1625,5.5,23.0,20.8,C0C590
2009-10-25,22.28333333333333,0.0,23.7,19.1,C0C590
2009-10-26,21.120833333333334,0.0,24.4,17.8,C0C590
2009-10-27,22.55833333333333,0.0,27.0,18.6,C0C590
2009-10-28,24.204166666666666,0.0,28.1,20.9,C0C590
2009-10-29,24.83750000000001,0.0,28.8,21.9,C0C590
2009-10-30,24.87083333333333,0.0,28.6,22.6,C0C590
2009-10-31,25.566666666666666,0.0,30.9,21.1,C0C590
2009-11-01,22.78333333333333,0.0,24.8,20.9,C0C590
2009-11-02,19.308333333333334,0.0,22.1,16.1,C0C590
2009-11-03,18.204166666666676,0.0,20.3,15.6,C0C590
2009-11-04,22.15833333333333,0.0,28.0,18.1,C0C590
2009-11-05,24.025,0.0,29.8,18.9,C0C590
2009-11-06,22.85833333333333,0.0,26.3,18.3,C0C590
2009-11-07,23.750000000000004,0.0,27.9,21.5,C0C590
2009-11-08,24.46666666666667,0.0,29.2,21.0,C0C590
2009-11-09,24.59166666666667,0.0,30.3,20.4,C0C590
2009-11-10,23.654166666666665,8.5,27.2,20.7,C0C590
2009-11-11,21.250000000000004,0.0,22.3,20.4,C0C590
2009-11-12,21.97083333333333,5.0,23.4,20.7,C0C590
2009-11-13,18.737500000000004,32.5,21.0,16.2,C0C590
2009-11-14,17.558333333333334,0.5,19.8,15.2,C0C590
2009-11-15,20.566666666666666,2.5,23.6,17.1,C0C590
2009-11-16,20.108333333333334,2.0,24.3,17.9,C0C590
2009-11-17,15.608333333333334,35.5,18.7,13.9,C0C590
2009-11-18,15.970833333333333,6.0,17.5,14.0,C0C590
2009-11-19,17.729166666666668,1.0,18.1,17.3,C0C590
2009-11-20,16.71666666666667,14.5,18.2,15.1,C0C590
2009-11-21,16.083333333333336,1.5,17.8,15.0,C0C590
2009-11-22,17.591666666666665,10.0,18.7,16.6,C0C590
2009-11-23,19.924999999999994,0.0,21.4,18.2,C0C590
2009-11-24,19.887500000000006,3.0,21.0,18.9,C0C590
2009-11-25,21.62083333333333,0.0,24.9,19.2,C0C590
2009-11-26,22.10833333333333,0.0,25.9,19.3,C0C590
2009-11-27,20.566666666666666,0.0,24.9,18.7,C0C590
2009-11-28,19.354166666666664,3.5,19.7,18.8,C0C590
2009-11-29,19.545833333333327,0.0,21.5,18.0,C0C590
2009-11-30,17.575,0.0,19.1,16.1,C0C590
2009-12-01,16.445833333333336,0.0,17.8,15.7,C0C590
2009-12-02,18.000000000000004,0.0,20.8,14.5,C0C590
2009-12-03,14.843478260869567,0.5,17.1,12.6,C0C590
2009-12-04,16.01304347826087,0.0,18.6,12.4,C0C590
2009-12-05,15.821739130434787,0.0,19.1,13.3,C0C590
2009-12-06,17.370833333333334,0.0,22.4,13.7,C0C590
2009-12-07,19.72083333333334,0.0,23.4,17.6,C0C590
2009-12-08,20.51304347826088,0.0,25.4,17.0,C0C590
2009-12-09,19.929166666666664,0.0,24.5,17.6,C0C590
2009-12-10,19.791666666666668,0.0,23.7,17.8,C0C590
2009-12-11,20.504166666666666,0.0,23.5,17.9,C0C590
2009-12-12,19.704166666666676,0.0,22.7,17.6,C0C590
2009-12-13,19.195833333333333,0.0,22.5,15.8,C0C590
2009-12-14,18.55714285714285,0.0,19.7,18.2,C0C590
2009-12-15,16.966666666666665,3.5,18.9,14.6,C0C590
2009-12-16,14.295833333333334,14.0,16.0,13.2,C0C590
2009-12-17,12.591666666666667,8.5,14.4,11.1,C0C590
2009-12-18,11.395833333333336,2.5,12.3,10.6,C0C590
2009-12-19,10.499999999999998,0.0,11.4,9.6,C0C590
2009-12-20,10.704166666666667,0.0,12.0,8.7,C0C590
2009-12-21,11.425,0.0,13.6,8.7,C0C590
2009-12-22,13.966666666666667,0.0,19.8,9.9,C0C590
2009-12-23,15.441666666666668,0.0,21.8,10.5,C0C590
2009-12-24,16.80833333333333,0.0,21.4,11.5,C0C590
2009-12-25,17.425,1.5,19.3,15.0,C0C590
2009-12-26,14.370833333333332,0.0,15.3,13.5,C0C590
2009-12-27,15.179166666666665,18.0,19.0,11.5,C0C590
2009-12-28,11.166666666666664,8.5,12.4,9.9,C0C590
2009-12-29,14.366666666666667,0.5,19.4,12.5,C0C590
2009-12-30,14.608333333333333,6.0,15.3,14.0,C0C590
2009-12-31,13.329166666666666,0.0,14.3,12.3,C0C590
2010-01-01,15.762500000000005,0.0,20.2,12.5,C0C590
2010-01-02,15.566666666666665,17.5,18.0,13.9,C0C590
2010-01-03,14.520833333333336,8.5,16.3,12.9,C0C590
2010-01-04,15.983333333333334,0.0,18.5,14.1,C0C590
2010-01-05,14.308333333333332,0.0,16.3,13.1,C0C590
2010-01-06,13.316666666666665,15.0,14.0,12.8,C0C590
2010-01-07,12.854166666666664,11.0,13.5,12.2,C0C590
2010-01-08,12.633333333333328,10.0,13.4,12.0,C0C590
2010-01-09,16.637500000000006,0.0,21.8,13.2,C0C590
2010-01-10,16.804166666666667,0.5,23.9,13.6,C0C590
2010-01-11,14.470833333333333,5.5,16.8,11.3,C0C590
2010-01-12,8.820833333333336,8.5,10.4,7.1,C0C590
2010-01-13,9.808333333333334,0.0,13.6,6.9,C0C590
2010-01-14,11.920833333333334,0.0,18.0,7.3,C0C590
2010-01-15,13.279166666666667,0.0,20.6,6.5,C0C590
2010-01-16,15.854166666666664,0.0,19.0,11.4,C0C590
2010-01-17,16.758333333333333,0.0,19.3,15.4,C0C590
2010-01-18,18.191666666666666,0.0,20.7,15.5,C0C590
2010-01-19,17.370833333333334,0.0,21.3,12.6,C0C590
2010-01-20,19.370833333333334,0.0,24.1,13.8,C0C590
2010-01-21,18.5125,2.0,24.7,13.3,C0C590
2010-01-22,12.854166666666664,10.0,13.4,12.1,C0C590
2010-01-23,13.616666666666665,2.5,15.1,12.0,C0C590
2010-01-24,15.625,3.0,17.4,14.4,C0C590
2010-01-25,14.208333333333336,25.0,17.1,12.3,C0C590
2010-01-26,15.366666666666662,0.0,17.5,13.2,C0C590
2010-01-27,16.770833333333332,0.0,19.5,13.7,C0C590
2010-01-28,17.3875,0.5,20.9,15.9,C0C590
2010-01-29,18.1625,0.0,22.0,16.1,C0C590
2010-01-30,16.5875,0.0,19.8,15.3,C0C590
2010-01-31,18.61666666666667,0.0,24.5,14.8,C0C590
2010-02-01,16.358333333333334,0.0,20.2,14.5,C0C590
2010-02-02,16.029166666666672,0.0,19.5,14.4,C0C590
2010-02-03,14.887500000000005,2.5,15.9,13.7,C0C590
2010-02-04,15.062499999999995,2.0,16.8,14.2,C0C590
2010-02-05,15.537499999999996,2.0,16.8,14.0,C0C590
2010-02-06,15.987499999999995,11.0,17.0,14.7,C0C590
2010-02-07,15.262499999999998,10.5,16.2,14.3,C0C590
2010-02-08,17.175,0.0,20.9,15.3,C0C590
2010-02-09,19.35,0.5,25.2,16.1,C0C590
2010-02-10,20.949999999999992,0.0,24.7,17.5,C0C590
2010-02-11,21.141666666666666,0.0,26.5,13.0,C0C590
2010-02-12,10.6,2.5,12.2,9.4,C0C590
2010-02-13,12.187499999999998,15.5,15.2,10.5,C0C590
2010-02-14,14.75,2.5,17.0,13.2,C0C590
2010-02-15,12.529166666666667,17.5,13.5,11.2,C0C590
2010-02-16,10.804166666666667,33.0,11.3,10.0,C0C590
2010-02-17,11.158333333333335,37.0,11.8,10.3,C0C590
2010-02-18,9.8875,26.5,10.9,8.7,C0C590
2010-02-19,9.5375,38.5,10.4,8.9,C0C590
2010-02-20,13.545833333333333,0.0,17.4,9.7,C0C590
2010-02-21,14.108333333333334,0.0,17.8,10.8,C0C590
2010-02-22,14.04166666666667,2.0,16.8,10.9,C0C590
2010-02-23,15.629166666666665,0.0,20.2,11.8,C0C590
2010-02-24,18.274999999999995,0.5,24.5,13.0,C0C590
2010-02-25,22.212499999999995,0.0,27.2,18.1,C0C590
2010-02-26,23.704166666666666,0.0,27.2,19.6,C0C590
2010-02-27,18.520833333333336,0.0,20.4,15.5,C0C590
2010-02-28,21.64583333333333,0.0,27.9,14.9,C0C590
2010-03-01,22.64583333333333,0.0,27.6,18.9,C0C590
2010-03-02,18.933333333333334,1.5,21.1,16.3,C0C590
2010-03-03,19.308333333333334,0.0,23.9,17.3,C0C590
2010-03-04,20.62083333333334,0.0,23.4,18.2,C0C590
2010-03-05,20.404166666666665,0.5,23.5,18.2,C0C590
2010-03-06,20.108333333333334,0.0,23.8,15.6,C0C590
2010-03-07,13.404166666666667,1.0,15.3,12.4,C0C590
2010-03-08,15.170833333333334,9.0,16.7,13.6,C0C590
2010-03-09,10.9125,36.5,14.6,9.0,C0C590
2010-03-10,8.130434782608697,0.0,10.1,6.7,C0C590
2010-03-11,13.804347826086955,0.0,19.2,8.0,C0C590
2010-03-12,17.933333333333334,0.0,23.7,11.4,C0C590
2010-03-13,17.895833333333332,37.5,19.1,15.6,C0C590
2010-03-14,21.84583333333333,0.5,26.6,18.5,C0C590
2010-03-15,21.704166666666666,0.0,27.6,15.6,C0C590
2010-03-16,14.020833333333336,0.5,15.6,12.1,C0C590
2010-03-17,16.2,0.0,19.2,13.8,C0C590
2010-03-18,17.675,0.0,20.9,14.1,C0C590
2010-03-19,18.625,0.0,22.4,13.0,C0C590
2010-03-20,21.98333333333333,0.0,26.0,18.2,C0C590
2010-03-21,20.64583333333333,0.0,22.8,19.6,C0C590
2010-03-22,21.0625,0.0,24.8,19.2,C0C590
2010-03-23,23.429166666666664,0.0,28.4,18.3,C0C590
2010-03-24,18.649999999999995,1.5,21.3,16.4,C0C590
2010-03-25,13.095833333333333,10.0,15.9,12.1,C0C590
2010-03-26,14.087500000000004,0.0,15.6,13.4,C0C590
2010-03-27,17.07083333333333,0.0,21.6,13.6,C0C590
2010-03-28,16.820833333333333,0.0,19.4,14.4,C0C590
2010-03-29,18.816666666666666,0.0,23.0,14.4,C0C590
2010-03-30,20.733333333333327,0.0,26.1,16.9,C0C590
2010-03-31,20.4125,0.0,24.9,16.2,C0C590
2010-04-01,21.7875,0.0,26.2,16.6,C0C590
2010-04-02,15.14583333333333,9.5,18.4,13.2,C0C590
2010-04-03,17.291666666666668,4.0,19.4,14.8,C0C590
2010-04-04,17.545833333333334,2.5,19.1,16.8,C0C590
2010-04-05,19.133333333333336,5.0,22.1,16.9,C0C590
2010-04-06,19.70833333333333,16.5,22.1,16.5,C0C590
2010-04-07,15.316666666666668,4.0,16.3,14.3,C0C590
2010-04-08,16.333333333333332,43.5,18.4,14.5,C0C590
2010-04-09,16.3625,0.0,18.6,13.7,C0C590
2010-04-10,18.45,0.5,23.4,13.5,C0C590
2010-04-11,20.954166666666666,0.0,24.7,18.1,C0C590
2010-04-12,24.70833333333333,0.0,29.4,21.5,C0C590
2010-04-13,18.066666666666666,1.5,21.7,15.5,C0C590
2010-04-14,18.620833333333334,0.0,24.0,14.7,C0C590
2010-04-15,13.991666666666665,15.5,16.3,12.7,C0C590
2010-04-16,14.858333333333327,1.0,16.1,13.1,C0C590
2010-04-17,19.825,0.0,24.2,16.4,C0C590
2010-04-18,19.866666666666667,6.0,20.9,18.5,C0C590
2010-04-19,23.11666666666667,0.0,28.0,19.3,C0C590
2010-04-20,24.000000000000004,0.0,28.3,21.1,C0C590
2010-04-21,24.62083333333333,0.0,29.1,20.0,C0C590
2010-04-22,23.35,0.0,28.7,17.2,C0C590
2010-04-23,15.883333333333333,18.0,16.8,15.0,C0C590
2010-04-24,16.224999999999998,3.5,17.6,14.0,C0C590
2010-04-25,21.316666666666666,0.0,25.9,17.4,C0C590
2010-04-26,20.2125,5.5,25.4,18.0,C0C590
2010-04-27,18.925,8.0,20.7,16.4,C0C590
2010-04-28,20.420833333333334,0.5,22.5,17.1,C0C590
2010-04-29,21.566666666666666,0.0,24.7,19.0,C0C590
2010-04-30,20.775,1.0,24.3,17.5,C0C590
2010-05-01,22.05,0.0,26.5,17.6,C0C590
2010-05-02,23.55416666666667,0.0,27.0,19.1,C0C590
2010-05-03,24.225,0.0,28.3,18.3,C0C590
2010-05-04,24.341666666666665,0.0,27.7,20.4,C0C590
2010-05-05,24.975000000000005,0.0,29.7,20.6,C0C590
2010-05-06,24.379166666666666,32.0,25.3,23.5,C0C590
2010-05-07,21.9875,36.5,25.4,20.2,C0C590
2010-05-08,23.1375,0.0,26.4,20.5,C0C590
2010-05-09,23.13750000000001,4.0,26.5,20.0,C0C590
2010-05-10,20.166666666666668,19.0,24.0,17.9,C0C590
2010-05-11,20.608333333333334,0.5,23.0,18.1,C0C590
2010-05-12,23.274999999999995,0.0,27.2,19.9,C0C590
2010-05-13,23.491666666666664,0.0,26.9,20.7,C0C590
2010-05-14,21.59583333333333,1.0,22.2,21.1,C0C590
2010-05-15,21.391666666666676,1.0,23.0,20.5,C0C590
2010-05-16,23.63750000000001,0.0,27.4,20.5,C0C590
2010-05-17,24.44583333333333,0.0,27.0,22.8,C0C590
2010-05-18,25.77083333333334,0.0,28.9,23.2,C0C590
2010-05-19,26.53333333333333,0.0,30.6,22.7,C0C590
2010-05-20,25.554166666666664,5.5,29.9,23.1,C0C590
2010-05-21,26.29583333333333,0.0,29.9,23.2,C0C590
2010-05-22,27.5875,0.0,31.4,23.7,C0C590
2010-05-23,24.36666666666667,72.5,28.2,20.9,C0C590
2010-05-24,23.38333333333333,0.0,26.3,20.8,C0C590
2010-05-25,24.39583333333333,0.0,28.4,20.5,C0C590
2010-05-26,26.591666666666665,0.0,31.2,21.2,C0C590
2010-05-27,24.00833333333333,4.0,26.1,22.3,C0C590
2010-05-28,26.016666666666666,1.5,31.0,23.6,C0C590
2010-05-29,23.03333333333333,38.0,24.7,21.4,C0C590
2010-05-30,20.545833333333334,21.5,21.8,18.9,C0C590
2010-05-31,21.925,0.0,24.9,19.3,C0C590
2010-06-01,22.04583333333333,0.0,24.8,19.5,C0C590
2010-06-02,20.666666666666668,11.0,22.0,18.5,C0C590
2010-06-03,21.27083333333334,44.5,22.8,18.7,C0C590
2010-06-04,21.766666666666666,19.0,23.8,20.5,C0C590
2010-06-05,20.9375,9.5,21.6,20.3,C0C590
2010-06-06,21.779166666666665,0.5,23.7,20.4,C0C590
