Date,TX01,PP01,TX02,TX04,stno
2016-04-23,24.862448240165634,0.0,29.042857142857144,21.657142857142855,C1C510
2016-04-24,23.878260869565217,9.5,27.5,22.02857142857143,C1C510
2016-04-25,23.51655844155844,1.5,26.642857142857142,21.7,C1C510
2016-04-26,24.917339544513457,0.0,28.900000000000002,21.67142857142857,C1C510
2016-04-27,25.10898268398268,31.0,29.67142857142857,22.08571428571429,C1C510
2016-04-28,20.99285714285714,13.0,24.24285714285714,18.02857142857143,C1C510
2016-04-29,20.82259316770186,0.0,25.414285714285715,17.500000000000004,C1C510
2016-04-30,21.10685817805383,0.5,25.542857142857144,17.828571428571426,C1C510
2016-05-01,21.541407867494822,5.0,24.342857142857145,19.38571428571429,C1C510
2016-05-02,25.73392857142857,0.0,30.400000000000002,20.542857142857144,C1C510
2016-05-03,26.077976190476193,5.5,29.8,22.857142857142858,C1C510
2016-05-04,25.627326839826843,0.0,29.5,22.52857142857143,C1C510
2016-05-05,25.71011904761905,0.0,29.871428571428574,23.414285714285715,C1C510
2016-05-06,26.991356107660458,0.0,31.714285714285715,22.52857142857143,C1C510
2016-05-07,27.278778467908904,0.0,30.5,24.428571428571427,C1C510
2016-05-08,26.276665725578773,0.0,29.75714285714286,23.457142857142856,C1C510
2016-05-09,26.777380952380955,0.0,30.72857142857143,24.142857142857142,C1C510
2016-05-10,25.707738095238092,16.0,28.900000000000002,22.285714285714285,C1C510
2016-05-11,20.318916202844775,34.5,22.74285714285714,18.728571428571428,C1C510
2016-05-12,24.435714285714287,0.0,28.75714285714286,19.900000000000002,C1C510
2016-05-13,26.442857142857147,0.0,31.571428571428573,22.614285714285717,C1C510
2016-05-14,26.982401656314696,0.0,31.5,23.928571428571427,C1C510
2016-05-15,26.816666666666666,0.0,30.58571428571429,24.114285714285717,C1C510
2016-05-16,20.217261904761905,159.5,24.842857142857145,16.95714285714286,C1C510
2016-05-17,18.905667701863358,0.0,20.842857142857145,16.8,C1C510
2016-05-18,21.876406926406926,0.0,25.114285714285717,18.914285714285715,C1C510
2016-05-19,23.063180272108845,0.0,26.685714285714287,20.157142857142862,C1C510
2016-05-20,22.3636802413273,0.0,24.942857142857143,20.342857142857145,C1C510
2016-05-21,24.023809523809522,1.5,26.842857142857138,22.385714285714283,C1C510
2016-05-22,24.491666666666667,9.5,26.27142857142857,22.885714285714283,C1C510
2016-05-23,25.206392339544518,16.5,29.5,23.271428571428572,C1C510
2016-05-24,24.679761904761904,6.5,27.542857142857144,23.142857142857142,C1C510
2016-05-25,24.9702380952381,0.0,28.185714285714287,22.928571428571427,C1C510
2016-05-26,26.55595238095238,0.0,30.457142857142856,23.214285714285715,C1C510
2016-05-27,26.857375776397514,0.0,31.385714285714283,24.3,C1C510
2016-05-28,28.097619047619045,0.0,32.628571428571426,24.228571428571428,C1C510
2016-05-29,28.892261904761906,0.0,32.214285714285715,25.957142857142856,C1C510
2016-05-30,28.402380952380955,0.0,31.642857142857142,26.214285714285715,C1C510
